live_id,species,content,label,background
popmart.uslifestyle,Toy & Handicraft,Super cute,0,"The user is expressing admiration for the product (likely Molly-related) and implying positive interest, possibly aligning with the overall enthusiasm for cute items in the chat."
popmart.uslifestyle,Toy & Handicraft,Would love a Molly/Sailor Moon collab,1,"The user is expressing enthusiasm for a potential collaboration between Molly and Sailor Moon, likely inspired by the ongoing Molly-focused discussion in the chat."
popmart.uslifestyle,Toy & Handicraft,Item 6 now,0,"The user is likely asking when or if ""Item 6"" (possibly Molly merchandise) will be available for purchase now, showing urgency to buy."
popmart.uslifestyle,Toy & Handicraft,pink,0,The user is likely expressing interest in a pink-colored version of the previously mentioned Molly merchandise or other cute items discussed in the chat.
popmart.uslifestyle,Toy & Handicraft,Yasssss,0,"The user is enthusiastically agreeing with the positive sentiment about the Molly products, likely reacting to their cuteness or availability."
popmart.uslifestyle,Toy & Handicraft,Spencer! Never seen a live with so many people when ur hosting,0,"The user is expressing surprise at the large audience size during Spencer's hosting, likely implying admiration for their popularity or influence."
popmart.uslifestyle,Toy & Handicraft,I want one,0,The user is expressing a desire to purchase the currently featured product (likely Molly merchandise) based on the enthusiastic context about Molly items in previous messages.
popmart.uslifestyle,Toy & Handicraft,Not my type of molly,0,"The user means that the product ""Molly"" doesn't match their personal taste or preference."
popmart.uslifestyle,Toy & Handicraft,HOSTS DONT GET THE GIFTS,0,The user is frustrated that the hosts aren't acknowledging or giving away the gifts (likely Molly products) that viewers are requesting in the chat.
popmart.uslifestyle,Toy & Handicraft,I luv Molly,0,"The user is expressing admiration for Molly, likely referring to a product or character featured in the直播, showing positive engagement with the content."
popmart.uslifestyle,Toy & Handicraft,What about AirPods 3,0,"The user is likely inquiring about the availability or details of AirPods 3, showing interest in purchasing them amidst the discussion of other products like Molly items."
popmart.uslifestyle,Toy & Handicraft,Spencer is so sweet!,0,"The user is complimenting the host Spencer's charming personality, showing positive engagement but not directly indicating purchase intent."
popmart.uslifestyle,Toy & Handicraft,Molly girly pop,0,"The user is likely expressing enthusiasm for the Molly product line, possibly suggesting a playful or girly variation of it."
popmart.uslifestyle,Toy & Handicraft,Please separate all links,0,The user likely wants the host to organize or list all product links separately for easier access during the live stream.
popmart.uslifestyle,Toy & Handicraft,cutee,0,"The user likely finds the product adorable, echoing the ""cute"" sentiment expressed by others about the Molly collection items."
popmart.uslifestyle,Toy & Handicraft,Blink twice if your not okay,0,"The user is likely joking or testing the host's awareness by asking them to signal secretly if they're uncomfortable, possibly due to the chaotic or overwhelming chat atmosphere."
popmart.uslifestyle,Toy & Handicraft,same series keychain??,1,"The user is asking if there's a keychain from the same product series as the items being discussed, likely Molly or similar cute collectibles."
popmart.uslifestyle,Toy & Handicraft,Period,0,"The user is likely agreeing with or emphasizing a previous comment about Molly products, possibly expressing strong approval or excitement for the current topic."
popmart.uslifestyle,Toy & Handicraft,molly the best,0,"The user is expressing strong admiration for Molly, likely referring to a product or character featured in the直播, aligning with the positive sentiment towards Molly in previous messages."
popmart.uslifestyle,Toy & Handicraft,Any charms ?,1,"The user is likely asking if there are any charm accessories available for purchase, possibly related to the Molly collection mentioned in previous messages."
popmart.uslifestyle,Toy & Handicraft,molly keychain bow????,1,The user is likely asking if the Molly keychain comes with a bow accessory or has a bow design.
popmart.uslifestyle,Toy & Handicraft,molly sold out,0,The user is expressing disappointment that the Molly product is no longer available for purchase.
popmart.uslifestyle,Toy & Handicraft,Queen Molly,0,"The user is expressing admiration for the Molly product, likely referring to a specific version or style called ""Queen Molly"" based on the ongoing discussion about Molly items."
popmart.uslifestyle,Toy & Handicraft,The thumb nails,0,The user is likely asking about the thumbnail images of the Molly products being discussed in the live stream.
popmart.uslifestyle,Toy & Handicraft,sweet bean,1,"The user is likely complimenting the host or product (possibly ""Molly"") by calling them sweet or adorable in a playful manner."
popmart.uslifestyle,Toy & Handicraft,Molly is hone,0,"The user likely meant to type ""Molly is home"" to express excitement about the Molly product being available or featured in the直播."
popmart.uslifestyle,Toy & Handicraft,2 mins,0,The user is likely asking how soon the Molly keychain will be restocked or available for purchase.
popmart.uslifestyle,Toy & Handicraft,Any more Molly,1,"The user is likely asking if there are additional Molly products available, showing interest in purchasing more items from the Molly collection."
popmart.uslifestyle,Toy & Handicraft,is there a molly doll?,1,"The user is likely inquiring about the availability of a Molly doll product, showing interest in purchasing it based on the ongoing discussion about Molly items in the chat."
popmart.uslifestyle,Toy & Handicraft,hiiiii,0,The user is likely greeting the streamer or expressing excitement about the Molly products being discussed.
popmart.uslifestyle,Toy & Handicraft,yuh,0,"The user is likely expressing excitement or agreement about the Molly products being discussed, similar to the enthusiastic tone in previous messages."
popmart.uslifestyle,Toy & Handicraft,I got one!!,0,The user is excitedly confirming their purchase of a Molly-themed product mentioned frequently in previous chats.
popmart.uslifestyle,Toy & Handicraft,Queen moly,0,"The user is enthusiastically praising or referring to a popular ""Molly"" product, likely a keychain or doll, expressing admiration or seeking confirmation about its availability."
popmart.uslifestyle,Toy & Handicraft,slay Molly,0,"The user is enthusiastically praising Molly, likely a popular product or host, expressing admiration and strong support similar to previous comments calling her ""Queen Molly"" and ""the best."""
popmart.uslifestyle,Toy & Handicraft,We love Spencer,0,"The user is expressing admiration for Spencer, likely another product or character in the same series as Molly, showing similar enthusiasm as others did for Molly."
popmart.uslifestyle,Toy & Handicraft,Did I actually miss it,0,The user likely feels regret or disbelief about potentially missing the chance to purchase a Molly product that was just sold out or mentioned.
popmart.uslifestyle,Toy & Handicraft,Molly is sold out,0,The user is expressing disappointment or concern that the Molly product is no longer available for purchase.
popmart.uslifestyle,Toy & Handicraft,I have 3 Molly,0,"The user likely means they already own three Molly items and might not need more, given the discussion about Molly products being sold out and in demand."
popmart.uslifestyle,Toy & Handicraft,Live love Molly,0,"The user is expressing admiration and enthusiasm for Molly, likely a popular sold-out product, aligning with the chat's hype and desire to own it."
popmart.uslifestyle,Toy & Handicraft,MOLLY PMO,0,"The user is likely expressing enthusiasm for the Molly doll, possibly inquiring about the ""PMO"" version or confirming its availability, given the ongoing discussion about Molly products in the chat."
popmart.uslifestyle,Toy & Handicraft,We love Molly,0,"The user is expressing admiration and enthusiasm for Molly, likely a popular product or character, aligning with the overall positive sentiment and hype in the chat."
popmart.uslifestyle,Toy & Handicraft,Molly cup is so cute!,1,"The user is expressing admiration for the Molly cup, likely showing interest in purchasing it given the previous discussions about Molly products being popular and sold out."
